rider_record_id,policy_id,customer_id,rider_type_id,rider_premium,rider_sum_assured,rider_start_date,rider_end_date,rider_status
RDR0010136,POL0005281,CUST005561,R04,5140,336897,2013-09-27,2020-09-27,Matured
RDR0010137,POL0002529,CUST003516,R04,2524,1080186,2015-10-18,2020-10-18,Matured
RDR0010138,POL0004612,CUST004042,R05,1612,622270,2013-10-25,2033-10-25,Surrendered
RDR0010139,POL0007882,CUST003840,R03,4426,707341,2011-09-05,2049-09-05,Active
RDR0010140,POL0006216,CUST004669,R05,2377,1943081,2023-11-25,2060-11-25,Active
RDR0010141,POL0005903,CUST000048,R02,5346,1954725,2010-04-26,2024-04-26,Matured
RDR0010142,POL0007155,CUST000223,R05,7989,506658,2011-02-26,2034-02-26,Active
RDR0010143,POL0012824,CUST007476,R01,3714,298925,2024-01-17,2043-01-17,Active
RDR0010144,POL0008647,CUST007825,R01,2673,900942,2018-06-13,2031-06-13,Active
RDR0010145,POL0005497,CUST000271,R01,7202,1923206,2023-11-20,2033-11-20,Active
RDR0010146,POL0009257,CUST004467,R01,3086,796990,2010-06-30,2034-06-30,Active
RDR0010147,POL0008841,CUST008305,R05,4158,210706,2011-03-16,2029-03-16,Active
RDR0010148,POL0002786,CUST005975,R05,6141,1339249,2022-03-30,2036-03-30,Active
RDR0010149,POL0000654,CUST008086,R02,1285,305718,2019-11-05,2038-11-05,Active
RDR0010150,POL0008538,CUST006152,R01,4669,1500113,2018-08-15,2033-08-15,Active
RDR0010151,POL0001519,CUST004554,R05,5554,652870,2023-12-04,2034-12-04,Lapsed
RDR0010152,POL0001081,CUST005316,R01,3416,296679,2017-11-09,2026-11-09,Active
RDR0010153,POL0010775,CUST000153,R01,1294,688938,2013-03-25,2022-03-25,Matured
RDR0010154,POL0013910,CUST008802,R04,7127,1370580,2011-09-14,2045-09-14,Active
RDR0010155,POL0011849,CUST005007,R01,7384,1119714,2022-02-08,2037-02-08,Active
RDR0010156,POL0003042,CUST004841,R03,4505,218714,2021-08-08,2039-08-08,Active
RDR0010157,POL0011563,CUST000385,R05,2002,1529956,2020-03-20,2033-03-20,Active
RDR0010158,POL0003179,CUST007311,R01,1603,268824,2011-02-16,2031-02-16,Active
RDR0010159,POL0013190,CUST007410,R02,6645,1978916,2021-09-13,2041-09-13,Active
RDR0010160,POL0009013,CUST009447,R01,2456,1759579,2024-03-06,2034-03-06,Active
RDR0010161,POL0012733,CUST003432,R01,1409,1586964,2014-12-05,2031-12-05,Active
RDR0010162,POL0001510,CUST004156,R05,3554,1282080,2022-06-26,2030-06-26,Active
RDR0010163,POL0013905,CUST005885,R01,5835,1460683,2013-07-16,2023-07-16,Matured
RDR0010164,POL0013641,CUST007685,R05,7526,1790312,2022-03-26,2041-03-26,Active
RDR0010165,POL0011625,CUST006703,R01,3856,311957,2010-05-28,2025-05-28,Matured
RDR0010166,POL0009857,CUST006161,R03,7572,1888852,2024-02-29,2061-02-28,Active
RDR0010167,POL0008867,CUST009218,R02,6124,844856,2018-03-29,2025-03-29,Matured
RDR0010168,POL0005461,CUST009935,R01,1297,911291,2016-11-01,2022-11-01,Matured
RDR0010169,POL0011112,CUST004883,R05,6730,1186225,2014-06-15,2036-06-15,Active
RDR0010170,POL0005252,CUST008357,R02,3121,1106696,2017-04-17,2037-04-17,Active
RDR0010171,POL0014186,CUST003952,R02,6923,232113,2011-11-03,2029-11-03,Active
RDR0010172,POL0001921,CUST009171,R03,4844,1802465,2019-07-12,2030-07-12,Active
RDR0010173,POL0005027,CUST006702,R04,2993,322511,2015-11-06,2025-11-06,Active
RDR0010174,POL0006821,CUST008392,R05,4321,1406879,2011-06-12,2022-06-12,Matured
RDR0010175,POL0008095,CUST007327,R01,3737,1346416,2021-02-16,2026-02-16,Active
RDR0010176,POL0010723,CUST007679,R01,5514,1623587,2014-03-01,2034-03-01,Active
RDR0010177,POL0002517,CUST006294,R03,1367,1988314,2015-01-02,2022-01-02,Matured
RDR0010178,POL0004687,CUST006141,R05,4687,462793,2016-11-16,2030-11-16,Active
RDR0010179,POL0010503,CUST000996,R05,4484,832237,2023-06-02,2032-06-02,Active
RDR0010180,POL0002811,CUST005806,R01,2566,1791344,2013-02-24,2028-02-24,Active
RDR0010181,POL0005277,CUST003098,R04,7605,769340,2011-05-26,2020-05-26,Matured
RDR0010182,POL0005575,CUST005747,R02,7468,1122027,2018-10-21,2036-10-21,Active
RDR0010183,POL0014316,CUST001408,R03,6443,1744196,2012-01-24,2027-01-24,Lapsed
RDR0010184,POL0009445,CUST006555,R04,7036,311509,2015-07-20,2037-07-20,Active
RDR0010185,POL0002960,CUST006753,R01,3419,986978,2022-07-28,2029-07-28,Active
RDR0010186,POL0011580,CUST000897,R02,5116,546933,2024-04-18,2047-04-18,Active
RDR0010187,POL0005439,CUST002799,R01,2364,1651068,2011-10-02,2043-10-02,Active
RDR0010188,POL0007597,CUST009885,R03,2292,1136041,2013-06-10,2021-06-10,Matured
RDR0010189,POL0000113,CUST004459,R01,2091,444196,2023-01-11,2037-01-11,Lapsed
RDR0010190,POL0004503,CUST009168,R04,6067,1173039,2011-07-30,2021-07-30,Matured
RDR0010191,POL0005760,CUST002036,R01,4485,302651,2010-11-02,2020-11-02,Matured
RDR0010192,POL0001533,CUST005412,R03,1096,282046,2017-08-13,2026-08-13,Active
RDR0010193,POL0000369,CUST005949,R02,6183,1394954,2010-02-20,2022-02-20,Matured
RDR0010194,POL0003002,CUST007549,R02,3078,1283077,2011-02-06,2024-02-06,Matured
RDR0010195,POL0011159,CUST002534,R01,3030,1495178,2024-01-03,2043-01-03,Active
RDR0010196,POL0004157,CUST004275,R02,5907,768901,2010-01-16,2024-01-16,Matured
RDR0010197,POL0004874,CUST005286,R04,4641,269616,2020-12-29,2026-12-29,Active
RDR0010198,POL0009405,CUST007836,R03,5948,1923233,2012-06-02,2031-06-02,Active
RDR0010199,POL0010219,CUST000477,R03,1495,537754,2023-10-21,2036-10-21,Active
RDR0010200,POL0000545,CUST008487,R05,6187,1535679,2015-06-07,2050-06-07,Active
RDR0010201,POL0013622,CUST006864,R03,5071,676063,2011-11-16,2030-11-16,Active
RDR0010202,POL0003965,CUST000680,R01,3773,526701,2014-03-27,2034-03-27,Active
RDR0010203,POL0008910,CUST006301,R01,6910,341109,2017-12-02,2026-12-02,Active
RDR0010204,POL0008778,CUST003107,R02,4182,723850,2023-02-17,2062-02-17,Lapsed
RDR0010205,POL0005760,CUST002036,R02,4025,959607,2010-11-02,2020-11-02,Matured
RDR0010206,POL0011463,CUST003368,R01,1707,1956446,2018-07-01,2038-07-01,Active
RDR0010207,POL0005724,CUST005439,R01,7003,730483,2010-06-24,2040-06-24,Active
RDR0010208,POL0010635,CUST009386,R04,3348,704521,2024-01-26,2040-01-26,Surrendered
RDR0010209,POL0006185,CUST004776,R05,5029,1339679,2022-03-29,2039-03-29,Active
RDR0010210,POL0012553,CUST001983,R02,6061,1832823,2016-12-10,2049-12-10,Active
RDR0010211,POL0000153,CUST001843,R03,7573,1818710,2023-12-23,2036-12-23,Active
RDR0010212,POL0002108,CUST007779,R05,3869,1896728,2023-07-01,2029-07-01,Active
RDR0010213,POL0002924,CUST006918,R05,2950,990656,2019-05-27,2031-05-27,Active
RDR0010214,POL0005082,CUST006061,R03,1565,1216242,2018-11-05,2040-11-05,Active
RDR0010215,POL0008174,CUST007031,R02,2415,1684253,2012-07-27,2030-07-27,Active
RDR0010216,POL0004578,CUST003112,R03,4278,361594,2012-05-30,2027-05-30,Active
RDR0010217,POL0000508,CUST001362,R02,4892,1748385,2020-07-11,2037-07-11,Active
RDR0010218,POL0007498,CUST009072,R03,2114,712163,2018-12-26,2056-12-26,Active
RDR0010219,POL0013434,CUST008570,R02,2513,1703675,2016-10-07,2056-10-07,Active
RDR0010220,POL0000945,CUST003131,R02,6666,1972708,2010-01-09,2030-01-09,Active
RDR0010221,POL0007591,CUST002585,R02,6486,552938,2014-11-29,2037-11-29,Lapsed
RDR0010222,POL0011055,CUST000855,R03,4580,1439454,2023-09-06,2028-09-06,Active
RDR0010223,POL0005088,CUST003017,R04,6999,679283,2023-07-04,2037-07-04,Active
RDR0010224,POL0008667,CUST008818,R02,1851,480748,2016-11-05,2024-11-05,Matured
RDR0010225,POL0011589,CUST004817,R03,6583,1823784,2022-07-12,2035-07-12,Active
RDR0010226,POL0013569,CUST004506,R01,1905,707505,2017-06-16,2048-06-16,Active
RDR0010227,POL0001639,CUST006229,R02,3626,246221,2023-10-16,2047-10-16,Active
RDR0010228,POL0000369,CUST005949,R05,6040,300233,2010-02-20,2022-02-20,Matured
RDR0010229,POL0002976,CUST005497,R01,5234,1223071,2014-08-10,2033-08-10,Active
RDR0010230,POL0000351,CUST001633,R05,4200,1338766,2013-12-27,2033-12-27,Active
RDR0010231,POL0002819,CUST007267,R04,1440,1452071,2010-05-07,2028-05-07,Active
RDR0010232,POL0011493,CUST006941,R05,6045,499969,2015-01-12,2024-01-12,Matured
RDR0010233,POL0007077,CUST001033,R03,6856,290794,2011-03-06,2035-03-06,Active
RDR0010234,POL0013771,CUST000916,R04,2400,1414807,2011-03-03,2029-03-03,Active
RDR0010235,POL0010404,CUST001953,R02,6751,1417343,2012-05-30,2030-05-30,Active
RDR0010236,POL0012765,CUST007192,R01,1965,243595,2012-10-03,2037-10-03,Surrendered
RDR0010237,POL0002601,CUST005288,R05,2474,980439,2020-04-19,2031-04-19,Active
RDR0010238,POL0010863,CUST005106,R04,6829,317789,2015-05-07,2044-05-07,Active
RDR0010239,POL0004963,CUST003651,R04,3432,717172,2012-10-17,2032-10-17,Active
RDR0010240,POL0008217,CUST006647,R04,2929,404134,2011-05-01,2031-05-01,Active
RDR0010241,POL0006337,CUST008795,R01,1370,1351069,2014-05-13,2037-05-13,Active
RDR0010242,POL0012784,CUST009300,R02,5443,1541711,2015-11-26,2020-11-26,Matured
RDR0010243,POL0012404,CUST007628,R01,3271,756481,2021-01-27,2042-01-27,Active
RDR0010244,POL0000764,CUST002393,R03,6143,841295,2019-10-07,2048-10-07,Lapsed
RDR0010245,POL0013882,CUST007904,R02,6651,1959930,2020-01-25,2056-01-25,Active
RDR0010246,POL0002944,CUST000371,R05,2423,1794394,2023-04-29,2033-04-29,Active
RDR0010247,POL0001676,CUST005966,R05,1448,1947778,2012-02-03,2033-02-03,Active
RDR0010248,POL0001433,CUST005830,R02,2547,1034538,2023-08-10,2028-08-10,Active
RDR0010249,POL0001196,CUST000649,R05,1910,289505,2014-02-20,2033-02-20,Active
RDR0010250,POL0006547,CUST005844,R01,3235,628135,2012-05-08,2033-05-08,Lapsed
RDR0010251,POL0003882,CUST009351,R03,2826,751598,2016-10-23,2032-10-23,Active
RDR0010252,POL0013879,CUST004688,R01,5340,1964183,2022-01-15,2060-01-15,Active
RDR0010253,POL0009100,CUST005359,R04,7994,541853,2023-07-18,2038-07-18,Active
RDR0010254,POL0001159,CUST002848,R04,7619,1474478,2011-01-10,2030-01-10,Active
RDR0010255,POL0000795,CUST006131,R05,6673,1266508,2011-02-13,2019-02-13,Matured
RDR0010256,POL0012358,CUST009606,R03,2558,1445084,2023-10-12,2048-10-12,Active
RDR0010257,POL0005775,CUST008470,R02,3343,954210,2019-06-13,2043-06-13,Active
RDR0010258,POL0010215,CUST007817,R04,1881,675135,2016-10-19,2024-10-19,Matured
RDR0010259,POL0008641,CUST007722,R01,3490,1755968,2018-08-29,2023-08-29,Matured
RDR0010260,POL0012142,CUST006683,R03,5801,672586,2023-10-25,2033-10-25,Active
RDR0010261,POL0004385,CUST001802,R05,7092,1893220,2013-12-12,2048-12-12,Active
RDR0010262,POL0002895,CUST000544,R02,3589,1360971,2012-06-18,2030-06-18,Active
RDR0010263,POL0007266,CUST000754,R02,5145,952052,2023-10-22,2038-10-22,Active
RDR0010264,POL0003546,CUST006354,R04,3355,621624,2020-05-14,2037-05-14,Active
RDR0010265,POL0013361,CUST002241,R01,4466,356008,2022-12-03,2040-12-03,Active
RDR0010266,POL0005605,CUST002378,R01,7886,1838557,2019-10-13,2039-10-13,Lapsed
RDR0010267,POL0007351,CUST009481,R04,7099,1476157,2020-06-22,2037-06-22,Active
RDR0010268,POL0006832,CUST003798,R05,2519,1912958,2011-11-18,2021-11-18,Matured
RDR0010269,POL0000524,CUST006111,R05,4030,1587970,2023-01-23,2034-01-23,Active
RDR0010270,POL0011129,CUST006278,R03,4222,1336610,2016-06-07,2032-06-07,Active
RDR0010271,POL0004806,CUST006293,R04,4411,1274267,2023-08-10,2048-08-10,Active
RDR0010272,POL0008969,CUST004449,R01,4043,374541,2016-06-06,2026-06-06,Active
RDR0010273,POL0012882,CUST009216,R01,7779,553218,2011-01-04,2034-01-04,Active
RDR0010274,POL0008531,CUST006407,R03,6907,1006132,2019-01-05,2024-01-05,Matured
RDR0010275,POL0011664,CUST002794,R03,7767,1804196,2010-05-25,2019-05-25,Matured
RDR0010276,POL0013895,CUST009404,R05,5388,576320,2021-07-30,2041-07-30,Active
RDR0010277,POL0003344,CUST002000,R04,2052,1031606,2016-01-27,2040-01-27,Active
RDR0010278,POL0002236,CUST008223,R01,1067,1479979,2020-05-05,2040-05-05,Active
RDR0010279,POL0009647,CUST006663,R04,7179,847910,2015-04-28,2036-04-28,Active
RDR0010280,POL0010914,CUST006137,R02,1117,1259102,2024-04-26,2043-04-26,Active
RDR0010281,POL0014580,CUST009668,R02,7239,661449,2018-10-10,2038-10-10,Active
RDR0010282,POL0009103,CUST000732,R04,6116,1658619,2010-03-16,2017-03-16,Matured
RDR0010283,POL0009510,CUST008505,R04,5134,1439063,2016-06-04,2033-06-04,Active
RDR0010284,POL0000926,CUST009102,R03,3182,1735621,2012-03-18,2032-03-18,Lapsed
RDR0010285,POL0012869,CUST009391,R02,7537,1885185,2017-09-25,2040-09-25,Active
RDR0010286,POL0011909,CUST007801,R01,2775,1034298,2023-05-01,2042-05-01,Active
RDR0010287,POL0002069,CUST005297,R01,7140,514927,2014-01-10,2046-01-10,Active
RDR0010288,POL0003669,CUST006685,R05,4160,1268119,2015-08-27,2030-08-27,Active
RDR0010289,POL0012476,CUST009891,R02,7908,201489,2020-02-23,2053-02-23,Active
RDR0010290,POL0002563,CUST000330,R05,7368,1103822,2013-09-06,2024-09-06,Matured
RDR0010291,POL0009615,CUST003825,R03,3294,649824,2018-07-24,2028-07-24,Active
RDR0010292,POL0010618,CUST005035,R01,2284,424863,2015-04-07,2026-04-07,Active
RDR0010293,POL0009647,CUST006663,R01,1359,663520,2015-04-28,2036-04-28,Active
RDR0010294,POL0000049,CUST007474,R01,4122,273470,2018-03-31,2053-03-31,Lapsed
RDR0010295,POL0004625,CUST007176,R05,4406,1172023,2019-06-07,2044-06-07,Active
RDR0010296,POL0005430,CUST008467,R01,6460,1634605,2016-02-17,2027-02-17,Active
RDR0010297,POL0012591,CUST001643,R04,6448,1194239,2024-05-28,2039-05-28,Active
RDR0010298,POL0013567,CUST004545,R04,3380,1656318,2016-09-17,2034-09-17,Active
RDR0010299,POL0012979,CUST009007,R05,5698,1894581,2014-06-12,2021-06-12,Matured
RDR0010300,POL0013049,CUST007030,R04,4438,806822,2017-05-23,2038-05-23,Active
RDR0010301,POL0002356,CUST009178,R03,2791,444879,2019-08-22,2038-08-22,Active
RDR0010302,POL0014545,CUST005971,R02,5302,806175,2017-03-29,2049-03-29,Active
RDR0010303,POL0003377,CUST000335,R02,1747,1421403,2014-03-09,2033-03-09,Active
RDR0010304,POL0012375,CUST009697,R04,1839,301206,2021-05-20,2043-05-20,Active
RDR0010305,POL0000348,CUST003800,R04,4542,1720131,2022-03-29,2033-03-29,Active
RDR0010306,POL0001234,CUST000244,R05,1257,498005,2016-07-21,2035-07-21,Lapsed
RDR0010307,POL0014980,CUST008672,R02,3135,820484,2016-10-18,2035-10-18,Active
RDR0010308,POL0010417,CUST000710,R01,7701,901649,2011-12-31,2033-12-31,Active
RDR0010309,POL0004063,CUST008543,R04,3220,1068314,2023-02-11,2039-02-11,Active
RDR0010310,POL0007602,CUST004336,R02,5624,1585999,2024-06-01,2030-06-01,Active
RDR0010311,POL0014310,CUST002158,R03,1317,884462,2020-03-31,2030-03-31,Active
RDR0010312,POL0013918,CUST006668,R01,7189,1466438,2010-09-19,2028-09-19,Surrendered
RDR0010313,POL0006511,CUST001346,R03,1181,365065,2023-04-19,2053-04-19,Active
RDR0010314,POL0014677,CUST009459,R01,2852,1411566,2017-06-03,2050-06-03,Active
RDR0010315,POL0005577,CUST002937,R03,1819,1558035,2023-07-01,2032-07-01,Lapsed
RDR0010316,POL0007964,CUST007442,R01,2453,1313649,2014-02-24,2030-02-24,Active
RDR0010317,POL0001533,CUST005412,R05,5446,274653,2017-08-13,2026-08-13,Active
RDR0010318,POL0007151,CUST004119,R02,3710,1649256,2022-07-25,2039-07-25,Active
RDR0010319,POL0011853,CUST008761,R05,2126,1089852,2016-04-17,2027-04-17,Active
RDR0010320,POL0006343,CUST006429,R01,4052,1889329,2013-11-15,2029-11-15,Active
RDR0010321,POL0011991,CUST006606,R04,1031,1911040,2012-06-30,2031-06-30,Active
RDR0010322,POL0007820,CUST004341,R01,7252,1241497,2018-07-11,2028-07-11,Active
RDR0010323,POL0008161,CUST003629,R05,4527,1553140,2018-03-03,2028-03-03,Active
RDR0010324,POL0001372,CUST001890,R02,3803,464051,2021-09-24,2041-09-24,Active
RDR0010325,POL0002282,CUST004844,R04,6001,1010715,2016-05-18,2025-05-18,Matured
RDR0010326,POL0008031,CUST005599,R04,1310,1768841,2010-10-27,2027-10-27,Surrendered
RDR0010327,POL0010407,CUST008762,R04,7622,381992,2011-11-16,2030-11-16,Active
RDR0010328,POL0006233,CUST003783,R01,6023,1188100,2016-07-31,2023-07-31,Matured
RDR0010329,POL0012725,CUST003837,R02,1900,1326892,2013-10-15,2053-10-15,Active
RDR0010330,POL0001455,CUST003606,R05,2169,1874201,2013-04-11,2031-04-11,Active
RDR0010331,POL0006120,CUST005842,R03,3176,1091141,2016-06-08,2035-06-08,Active
RDR0010332,POL0003464,CUST008265,R01,6325,227314,2019-08-07,2030-08-07,Active
RDR0010333,POL0001559,CUST007963,R01,3441,1495271,2020-05-25,2028-05-25,Active
RDR0010334,POL0006299,CUST001803,R03,3909,1973474,2020-09-01,2058-09-01,Active
RDR0010335,POL0004869,CUST008459,R02,4856,694382,2017-02-03,2034-02-03,Active
RDR0010336,POL0002581,CUST008564,R03,1528,811663,2019-03-06,2041-03-06,Active
RDR0010337,POL0004613,CUST003522,R04,5703,977423,2015-01-26,2022-01-26,Matured
RDR0010338,POL0008603,CUST005672,R02,1813,567028,2022-02-24,2046-02-24,Active
RDR0010339,POL0006218,CUST001608,R01,6878,309577,2021-10-28,2042-10-28,Active
RDR0010340,POL0012840,CUST000403,R05,2001,1601082,2012-03-22,2017-03-22,Matured
RDR0010341,POL0007665,CUST002873,R03,5893,630977,2022-11-21,2032-11-21,Active
RDR0010342,POL0007336,CUST006991,R02,1932,945139,2022-09-16,2033-09-16,Active
RDR0010343,POL0014343,CUST006936,R04,4602,1215045,2019-01-19,2031-01-19,Active
RDR0010344,POL0013190,CUST007410,R01,1176,1477515,2021-09-13,2041-09-13,Active
RDR0010345,POL0002503,CUST007179,R05,7410,1085172,2017-06-12,2024-06-12,Matured
RDR0010346,POL0000412,CUST006199,R02,4406,369231,2010-10-24,2021-10-24,Matured
RDR0010347,POL0012912,CUST000188,R03,5229,1513369,2019-09-20,2028-09-20,Active
RDR0010348,POL0001242,CUST007316,R02,7307,847696,2021-08-10,2029-08-10,Active
RDR0010349,POL0005175,CUST001827,R05,6062,1114381,2022-01-01,2049-01-01,Active
RDR0010350,POL0005816,CUST000900,R02,5079,871703,2020-11-25,2040-11-25,Active
RDR0010351,POL0006480,CUST004418,R02,7828,243721,2015-10-07,2031-10-07,Active
RDR0010352,POL0002372,CUST002589,R04,6764,1321254,2015-06-16,2023-06-16,Matured
RDR0010353,POL0010973,CUST006614,R04,7113,792749,2023-10-28,2046-10-28,Active
RDR0010354,POL0012786,CUST000170,R05,7551,1234472,2011-02-02,2026-02-02,Active
RDR0010355,POL0009798,CUST005176,R01,5695,1426386,2012-01-02,2028-01-02,Active
RDR0010356,POL0005149,CUST004810,R05,4056,1810509,2023-05-13,2038-05-13,Active
RDR0010357,POL0014877,CUST009513,R01,6960,245567,2023-09-10,2045-09-10,Active
RDR0010358,POL0003251,CUST000866,R04,1033,300865,2019-05-08,2028-05-08,Active
RDR0010359,POL0011462,CUST001323,R02,2963,246984,2014-09-03,2023-09-03,Matured
RDR0010360,POL0005686,CUST002138,R01,6896,1965985,2012-12-07,2037-12-07,Active
RDR0010361,POL0010163,CUST002957,R04,1100,238203,2018-10-28,2053-10-28,Active
RDR0010362,POL0014149,CUST006990,R01,6051,1518642,2016-07-11,2027-07-11,Lapsed
RDR0010363,POL0001021,CUST006923,R02,5254,213760,2023-10-25,2031-10-25,Surrendered
RDR0010364,POL0012266,CUST007465,R02,1517,1592106,2012-05-23,2044-05-23,Active
RDR0010365,POL0005573,CUST003495,R02,6046,883683,2015-04-22,2031-04-22,Active
RDR0010366,POL0013557,CUST005745,R02,6062,1512295,2020-09-08,2032-09-08,Active
RDR0010367,POL0009572,CUST008373,R05,3566,283260,2021-04-25,2038-04-25,Active
RDR0010368,POL0003976,CUST009683,R03,4489,332471,2018-03-27,2031-03-27,Active
RDR0010369,POL0011250,CUST007845,R02,7353,1381055,2020-02-07,2043-02-07,Active
RDR0010370,POL0003077,CUST004903,R04,3685,1945688,2014-10-24,2051-10-24,Lapsed
RDR0010371,POL0014238,CUST009896,R05,2529,1555505,2020-04-24,2034-04-24,Active
RDR0010372,POL0011305,CUST008437,R02,6622,1320932,2014-08-25,2034-08-25,Active
RDR0010373,POL0014635,CUST005942,R05,3879,360305,2016-05-09,2025-05-09,Matured
RDR0010374,POL0009447,CUST002878,R01,5627,1425558,2018-12-05,2038-12-05,Active
RDR0010375,POL0009880,CUST000697,R01,5658,745113,2010-11-13,2015-11-13,Matured
RDR0010376,POL0000248,CUST006800,R04,2028,923273,2024-02-13,2048-02-13,Active
RDR0010377,POL0007453,CUST008065,R04,7283,559789,2013-12-05,2024-12-05,Matured
RDR0010378,POL0014645,CUST004012,R03,6726,1562143,2014-02-22,2034-02-22,Active
RDR0010379,POL0007690,CUST005226,R01,7308,856689,2017-04-21,2027-04-21,Active
RDR0010380,POL0000085,CUST001081,R04,2087,1788649,2018-04-25,2025-04-25,Matured
RDR0010381,POL0007551,CUST009858,R05,3167,1513930,2014-11-25,2025-11-25,Active
RDR0010382,POL0008922,CUST006725,R01,4472,219978,2022-07-28,2038-07-28,Active
RDR0010383,POL0005536,CUST007161,R04,7393,1719021,2013-09-22,2026-09-22,Active
RDR0010384,POL0002628,CUST005443,R03,1476,1948061,2018-06-14,2042-06-14,Active
RDR0010385,POL0011093,CUST001710,R02,5872,1080459,2019-12-20,2029-12-20,Active
RDR0010386,POL0005579,CUST005861,R01,1955,619619,2021-12-19,2054-12-19,Active
RDR0010387,POL0008108,CUST002831,R04,4687,587765,2021-09-21,2036-09-21,Claimed-Other
RDR0010388,POL0012064,CUST008606,R01,3371,782633,2015-05-02,2021-05-02,Matured
RDR0010389,POL0003704,CUST003644,R02,1930,737471,2013-10-16,2030-10-16,Active
RDR0010390,POL0001486,CUST008226,R05,1721,1008106,2021-02-17,2050-02-17,Active
RDR0010391,POL0012904,CUST006892,R05,5104,1527634,2020-08-15,2035-08-15,Active
RDR0010392,POL0011995,CUST003529,R03,1007,1121246,2018-07-12,2030-07-12,Active
RDR0010393,POL0012255,CUST004131,R02,5527,1981578,2021-07-14,2033-07-14,Active
RDR0010394,POL0000959,CUST001388,R01,2463,1262005,2022-05-13,2045-05-13,Active
RDR0010395,POL0009054,CUST003889,R03,4520,1788887,2019-09-02,2034-09-02,Active
RDR0010396,POL0003243,CUST004560,R02,3914,1551965,2021-01-15,2034-01-15,Active
RDR0010397,POL0001847,CUST004118,R03,2506,575707,2019-01-03,2039-01-03,Active
RDR0010398,POL0014255,CUST004654,R01,3905,1166139,2017-06-13,2029-06-13,Active
RDR0010399,POL0010290,CUST009347,R02,3754,637988,2015-05-08,2027-05-08,Active
RDR0010400,POL0005171,CUST003443,R03,5111,994488,2021-12-25,2034-12-25,Active
RDR0010401,POL0003430,CUST000020,R01,3007,923770,2018-08-12,2023-08-12,Matured
RDR0010402,POL0007765,CUST001904,R02,2788,693949,2017-07-07,2039-07-07,Active
RDR0010403,POL0001855,CUST005840,R02,4835,330945,2015-05-14,2027-05-14,Active
RDR0010404,POL0001377,CUST000316,R01,7498,695402,2018-10-31,2034-10-31,Active
